loaded tokenizer from checkpoints/002-rope/tokenizer.json
step 802 train_loss 4.0303
step 803 train_loss 4.0680
step 804 train_loss 4.0154
step 805 train_loss 4.0022
step 806 train_loss 4.0129
step 807 train_loss 4.0223
step 808 train_loss 3.9888
step 809 train_loss 3.9973
step 810 train_loss 3.9822
step 811 train_loss 4.0601
step 812 train_loss 3.9102
step 813 train_loss 4.0248
step 814 train_loss 3.9442
step 815 train_loss 4.0179
step 816 train_loss 3.9474
step 817 train_loss 4.0245
step 818 train_loss 4.0139
step 819 train_loss 3.8990
step 820 train_loss 4.0111
step 821 train_loss 3.9766
step 822 train_loss 3.9548
step 823 train_loss 3.9644
step 824 train_loss 4.0483
step 825 train_loss 4.0091
step 826 train_loss 4.0471
step 827 train_loss 3.9965
step 828 train_loss 3.9782
step 829 train_loss 3.9851
step 830 train_loss 4.0000
step 831 train_loss 4.0133
step 832 train_loss 3.9967
step 833 train_loss 4.0116
step 834 train_loss 3.9665
step 835 train_loss 3.9828
step 836 train_loss 3.9980
step 837 train_loss 3.9591
step 838 train_loss 4.0050
step 839 train_loss 3.9989
step 840 train_loss 3.9639
step 841 train_loss 4.0329
step 842 train_loss 3.9681
step 843 train_loss 3.9706
step 844 train_loss 4.0007
step 845 train_loss 3.9773
step 846 train_loss 4.0035
step 847 train_loss 4.0142
step 848 train_loss 3.9351
step 849 train_loss 3.9913
step 850 train_loss 3.9282 val_loss 4.4114
step 851 train_loss 3.9878
step 852 train_loss 3.9265
step 853 train_loss 3.9447
step 854 train_loss 3.9911
step 855 train_loss 3.9840
step 856 train_loss 3.9101
step 857 train_loss 3.9062
step 858 train_loss 3.9325
step 859 train_loss 3.9348
step 860 train_loss 3.9640
step 861 train_loss 4.0304
step 862 train_loss 4.0103
step 863 train_loss 4.0486
step 864 train_loss 3.9733
step 865 train_loss 3.9794
step 866 train_loss 3.9788
step 867 train_loss 3.9722
step 868 train_loss 3.9393
step 869 train_loss 3.9353
step 870 train_loss 3.8987
step 871 train_loss 3.9766
step 872 train_loss 3.9260
step 873 train_loss 3.9523
step 874 train_loss 3.9420
step 875 train_loss 3.9352
step 876 train_loss 4.0716
step 877 train_loss 3.9378
step 878 train_loss 3.8984
step 879 train_loss 3.9217
step 880 train_loss 3.9754
step 881 train_loss 3.9715
step 882 train_loss 3.9558
step 883 train_loss 3.9306
step 884 train_loss 3.9346
step 885 train_loss 3.9600
step 886 train_loss 3.9707
step 887 train_loss 3.9752
step 888 train_loss 3.9651
step 889 train_loss 3.8861
step 890 train_loss 3.8556
step 891 train_loss 3.9163
step 892 train_loss 3.9844
step 893 train_loss 3.9015
step 894 train_loss 3.9271
step 895 train_loss 3.9320
step 896 train_loss 3.8479
step 897 train_loss 3.8894
step 898 train_loss 3.9432
step 899 train_loss 3.9486
step 900 train_loss 3.9511 val_loss 4.3777
step 901 train_loss 3.9010
step 902 train_loss 3.9444
step 903 train_loss 3.8961
step 904 train_loss 3.9877
step 905 train_loss 3.9108
step 906 train_loss 3.9351
step 907 train_loss 3.9468
step 908 train_loss 3.8941
step 909 train_loss 3.9150
step 910 train_loss 3.9469
step 911 train_loss 3.9482
step 912 train_loss 3.9648
step 913 train_loss 3.9616
step 914 train_loss 3.8575
step 915 train_loss 3.8995
step 916 train_loss 3.9362
step 917 train_loss 3.9075
step 918 train_loss 3.9364
step 919 train_loss 3.9401
step 920 train_loss 3.8838
step 921 train_loss 3.9254
step 922 train_loss 3.8858
step 923 train_loss 3.8411
step 924 train_loss 3.8807
step 925 train_loss 3.9222
step 926 train_loss 3.9203
step 927 train_loss 3.9470
step 928 train_loss 3.9001
step 929 train_loss 3.9342
step 930 train_loss 3.9192
step 931 train_loss 3.9468
step 932 train_loss 3.8561
step 933 train_loss 3.9024
step 934 train_loss 3.8848
step 935 train_loss 3.9048
step 936 train_loss 3.8620
step 937 train_loss 3.8391
step 938 train_loss 3.9485
step 939 train_loss 3.8617
step 940 train_loss 3.9470
step 941 train_loss 3.8846
step 942 train_loss 3.9353
step 943 train_loss 3.8764
step 944 train_loss 3.8971
step 945 train_loss 3.9235
step 946 train_loss 3.8541
step 947 train_loss 3.9005
step 948 train_loss 3.9378
step 949 train_loss 3.8791
step 950 train_loss 3.8724 val_loss 4.2315
step 951 train_loss 3.8272
step 952 train_loss 3.8446
step 953 train_loss 3.8357
step 954 train_loss 3.8541
step 955 train_loss 3.8194
step 956 train_loss 3.8897
step 957 train_loss 3.9109
step 958 train_loss 3.8754
